Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;Hip_x_domega;Knee_x;Knee_x_vel;Knee_x_omega;Knee_x_ao;Ankle_x;Ankle_x_vel;Ankle_x_omega;Ankle_x_ao;target_cos;target_sin
17:11:19.023295;-0.012761393198151;0.0;0.0829566662955145;2.544072317122204;-0.0608254738707938;10.3147911840355;0;0;0;-5.432997689723919;0;0;0;1.0;0.0
17:11:19.033739;-0.012761393198151;0.0;0.0817214464602063;2.5449190209625563;-0.0694665242906661;10.3147911840355;0;0;0;-5.432997689723919;0;0;0;1.0;0.0
17:11:19.044282;-0.012761393198151;0.0;0.0817214464602063;2.5449190209625563;-0.0694665242906661;10.3147911840355;0;0;0;-5.432997689723919;0;0;0;1.0;0.0
17:11:19.054523;-0.0124852766588835;0.0169752192176727;0.0806559162589719;2.545707023714744;-0.0655071543232933;10.3147911840355;0;0;0;-5.432997689723919;0;0;0;1.0;0.0
17:11:19.064655;-0.0124852766588835;0.0;0.0793486922177827;2.546495435306173;-0.0725327025770188;10.3147911840355;0;0;0;-5.432997689723919;0;0;0;1.0;0.0
17:11:19.077919;-0.0124852766588835;0.0;0.0793486922177827;2.546495435306173;-0.0725327025770188;10.3147911840355;0;0;0;-5.432997689723919;0;0;0;1.0;0.0
17:11:19.088545;-0.0124852766588835;0.0;0.0781200302519551;2.5471205668711896;-0.0780541822054726;10.3147911840355;0;0;0;-5.432997689723919;0;0;0;1.0;0.0
17:11:19.099116;-0.0124852766588835;0.0;0.0767135750192867;2.547741200196601;-0.0822525814594574;10.3147911840355;0;0;0;-5.432997689723919;0;0;0;1.0;0.0
17:11:19.111290;-0.0124852766588835;0.0;0.0767135750192867;2.547741200196601;-0.0822525814594574;10.3147911840355;0;0;0;-5.432997689723919;0;0;0;1.0;0.0
17:11:19.122119;-0.0124852766588835;0.0;0.0753103293583454;2.5482863658928814;-0.0855548391584313;10.256789356486678;0;0;0;-5.374995862175098;0;0;0;1.0;0.0
17:11:19.132886;-0.0124852766588835;0.0;0.0753103293583454;2.5482863658928814;-0.0855548391584313;10.256789356486678;0;0;0;-5.374995862175098;0;0;0;1.0;0.0
17:11:19.142793;-0.0124852766588835;0.0;0.0735796830716789;2.54888273561939;-0.0881475655844389;10.256789356486678;0;0;0;-5.374995862175098;0;0;0;1.0;0.0
17:11:19.153891;-0.0124852766588835;0.0;0.0719894772185343;2.5493738200211915;-0.0899913055399351;10.256789356486678;0;0;0;-5.374995862175098;0;0;0;1.0;0.0
17:11:19.165173;-0.0124852766588835;0.0;0.0719894772185343;2.5493738200211915;-0.0899913055399351;10.256789356486678;0;0;0;-5.374995862175098;0;0;0;1.0;0.0
17:11:19.175351;-0.0124852766588835;0.0;0.070495267630529;2.5497960927349546;-0.0910335173169292;10.256789356486678;0;0;0;-5.374995862175098;0;0;0;1.0;0.0
17:11:19.185894;-0.0124852766588835;0.0;0.0688955144054264;2.5502139585026;-0.0915597255901336;10.256789356486678;0;0;0;-5.374995862175098;0;0;0;1.0;0.0
17:11:19.200135;-0.0124852766588835;0.0;0.0688955144054264;2.5502139585026;-0.0915597255901336;10.256789356486678;0;0;0;-5.316579560782685;0;0;0;1.0;0.0
17:11:19.210580;-0.0124852766588835;0.0;0.0673765902499153;2.550583485423676;-0.0916690327659521;10.256789356486678;0;0;0;-5.316579560782685;0;0;0;1.0;0.0
17:11:19.221209;-0.0124852766588835;0.0;0.0658570733356638;2.5509308247202576;-0.0914323853042445;10.256789356486678;0;0;0;-5.316579560782685;0;0;0;1.0;0.0
17:11:19.231665;-0.0124852766588835;0.0;0.0658570733356638;2.5509308247202576;-0.0914323853042445;10.256789356486678;0;0;0;-5.316579560782685;0;0;0;1.0;0.0
