Time;Hip_x;Hip_vel;Hip_omega;Hip_AO;target_cos;target_sin;target_omega;filter_hip_x
17:23:49.834936;0.0301567623837572;-0.4223019913114113;4.857292175292969;-3.05836735733028;1.0;0.0;0.0;0.012645323630142829
17:23:49.845023;0.0301567623837572;-0.4223019913114113;4.857292175292969;-3.05836735733028;1.0;0.0;0.0;0.0150725650481265
17:23:49.855990;0.0301567623837572;-0.4223019913114113;4.857292175292969;-3.05836735733028;1.0;0.0;0.0;0.017449137790187003
17:23:49.868271;0.0279466685997602;-0.221009378399695;4.803341388702393;-3.095618069735064;1.0;0.0;0.0;0.01977033921068127
17:23:49.879053;0.0279466685997602;-0.221009378399695;4.803341388702393;-3.095618069735064;1.0;0.0;0.0;0.022032500878353754
17:23:49.889157;0.0279466685997602;-0.221009378399695;4.803341388702393;-3.095618069735064;1.0;0.0;0.0;0.024232813530534157
17:23:49.899266;0.0279466685997602;-0.221009378399695;4.803341388702393;-3.095618069735064;1.0;0.0;0.0;0.02636934568857268
17:23:49.909507;0.0279529350334133;0.0006266433653066;4.278599739074707;3.13678811996267;1.0;0.0;0.0;0.028441269338724307
17:23:49.920091;0.0279529350334133;0.0006266433653066;4.278599739074707;3.13678811996267;1.0;0.0;0.0;0.030449002434136303
17:23:49.930178;0.0279529350334133;0.0006266433653066;4.278599739074707;3.13678811996267;1.0;0.0;0.0;0.03239417740363833
17:23:49.940467;0.0279529350334133;0.0006266433653066;4.278599739074707;3.13678811996267;1.0;0.0;0.0;0.034279482621920446
17:23:49.950925;0.0271222675622615;-0.0830667471151756;4.400708198547363;3.0856158688248563;1.0;0.0;0.0;0.03610838428560242
17:23:49.962636;0.0271222675622615;-0.0830667471151756;4.400708198547363;3.0856158688248563;1.0;0.0;0.0;0.037884712002688774
17:23:49.972799;0.0271222675622615;-0.0830667471151756;4.400708198547363;3.0856158688248563;1.0;0.0;0.0;0.03961221760046612
17:23:49.984050;0.0271222675622615;-0.0830667471151756;4.400708198547363;3.0856158688248563;1.0;0.0;0.0;0.04129428930726552
