Time;Hip_x;Hip_vel;Omega;GP_AO;GP_Model;target_cos;target_sin;target_omega
17:15:55.244144;1.8163367123695684;-0.6611611041959998;5.936677406916359;-0.4792424525099186;-1.5107635259628296;-0.771489179821943;-0.6362424423265598;5.936677406916359
17:15:55.254683;1.799983014432014;-0.853802989588588;5.938971985057992;-0.4171654584120396;-1.480351209640503;-0.7205215936007869;-0.6934325007922417;5.938971985057992
17:15:55.265246;1.7864947791613175;-0.9445138499550418;5.940791622862728;-0.3540603448587198;-1.452619552612305;-0.6653257001655652;-0.7465532216119628;5.940791622862728
17:15:55.276004;1.7746999289447292;-0.9746598597827224;5.941299638191495;-0.2895688401313627;-1.4144026041030884;-0.6062254109666377;-0.7952928712734267;5.941299638191495
17:15:55.286562;1.761302597207556;-1.0304406290385462;5.940265419895511;-0.2271078108117699;-1.3657400608062744;-0.543567550001221;-0.8393654261319501;5.940265419895511
17:15:55.297411;1.7420721224108264;-1.1882792419355912;5.938459412423836;-0.1661407116901436;-1.3138593435287476;-0.47771981851226264;-0.8785122509109425;5.938459412423836
17:15:55.307689;1.726930538392065;-1.2452308992109715;5.934971293442598;-0.1086004831291056;-1.2585128545761108;-0.4090686371713397;-0.9125036164765501;5.934971293442598
17:15:55.316959;1.7037718374492925;-1.456129237734322;5.93114788865732;-0.0526727540057372;-1.2068136930465698;-0.3380168784085026;-0.9411400479795616;5.93114788865732
17:15:55.328474;1.677237206474984;-1.6676486043872425;5.926978199255966;0.0057489556538321;-1.1546138525009155;-0.26498150219666156;-0.964253495453141;5.926978199255966
17:15:55.338316;1.654186296821308;-1.7907403596875449;5.921987847169147;0.0605782299835091;-1.096549153327942;-0.19039110916466828;-0.9817083199968549;5.921987847169147
17:15:55.348469;1.654186296821308;-1.432592287750036;5.912013956743154;0.110369381960897;-1.039365530014038;-0.11468342539840018;-0.9934020897596751;5.912013956743154
17:15:55.358117;1.6001136683958732;-2.2140607918851365;5.906708561066802;0.1649072574022803;-0.9832202196121216;-0.03830273369003515;-0.99926618105081;5.906708561066802
17:15:55.368148;1.5966598660953326;-1.8382366951237392;5.896602835425041;0.215662019330427;-0.9282516241073608;0.03830273369003549;-0.99926618105081;5.896602835425041
17:15:55.379514;1.5343502723854514;-2.618429785843725;5.8919696863895625;0.2750279698802451;-0.8674761056900024;0.11468342539840075;-0.993402089759675;5.8919696863895625
17:15:55.390147;1.4675297818307045;-3.360105001810421;5.893263761098863;0.3385627273166456;-0.8034700155258179;0.19039110916466861;-0.9817083199968549;5.893263761098863
17:15:55.400984;1.4294280728376445;-3.398571860746021;5.894768226979246;0.40328951459988;-0.7344403862953186;0.2649815021966619;-0.9642534954531409;5.894768226979246
17:15:55.410903;1.3957099571709788;-3.35403476307886;5.895729164630623;0.4668453542394282;-0.6645529270172119;0.3380168784085029;-0.9411400479795615;5.895729164630623
17:15:55.421730;1.3620555655914608;-3.3474840891689985;5.896454427528229;0.5273200033486383;-0.5925959348678589;0.40906863717134;-0.91250361647655;5.896454427528229
17:15:55.431099;1.3324130727982777;-3.2637091265529565;5.896664474053012;0.5872174412051727;-0.5249329805374146;0.4777198185122632;-0.8785122509109422;5.896664474053012
17:15:55.442580;1.3326761520576338;-2.6061007226160537;5.891892695143165;0.6461767908676457;-0.4562140107154846;0.5435675500012215;-0.8393654261319498;5.891892695143165
17:15:55.452892;1.2704140239725643;-3.24080379673097;5.892126699353388;0.7098879971292327;-0.3926487863063812;0.6062254109666382;-0.7952928712734263;5.892126699353388
17:15:55.465815;1.2717336137768998;-2.570849276000671;5.887195057003073;0.77628353870087;-0.3290452659130096;0.6653257001655655;-0.7465532216119625;5.887195057003073
