Time;Hip_x;Hip_vel;Omega;GP_AO;GP_Model;target_cos;target_sin;target_omega
17:21:06.070526;0.477232204;0.489787417;4.486793265;-2.413359676;-2.942836761;-0.200393508;0.97971549;3.556780134
17:21:06.081471;0.471861513;0.292261792;4.489651345;-2.362081924;-2.893746138;-0.25046273;0.968126242;3.512869268
17:21:06.092207;0.465534621;0.116904632;4.490657991;-2.31247313;-2.844084501;-0.299192934;0.954192637;3.468958402
17:21:06.102832;0.458245109;-0.043035517;4.489924823;-2.265267591;-2.793788671;-0.347568603;0.937654556;3.425047536
17:21:06.113921;0.451973135;-0.149150064;4.487780297;-2.218329509;-2.750029802;-0.390973813;0.920401802;3.381136671
17:21:06.124813;0.443711612;-0.273525014;4.484250571;-2.173791405;-2.706097841;-0.434369721;0.90073467;3.337225805
17:21:06.134527;0.435465087;-0.382008433;4.479787393;-2.132955852;-2.66108799;-0.473372188;0.880862516;3.293314939
17:21:06.144543;0.425984547;-0.487897709;4.474088363;-2.092087841;-2.616276979;-0.512372208;0.858763484;3.249404073
17:21:06.155210;0.416517508;-0.570724985;4.467433817;-2.051820961;-2.572456598;-0.548735306;0.835996151;3.205493207
17:21:06.166997;0.408063172;-0.602761635;4.459452597;-2.00817437;-2.527114868;-0.581988093;0.813197307;3.161582341
17:21:06.177920;0.400612014;-0.621585932;4.451766113;-1.968221332;-2.484652519;-0.610808538;0.791778333;3.117671475
17:21:06.187458;0.396241569;-0.583260287;4.444542877;-1.930230248;-2.441796064;-0.639099033;0.769124454;3.07376061
17:21:06.197406;0.395054016;-0.490129459;4.437769126;-1.892158905;-2.399055243;-0.666290779;0.745692026;3.029849744
17:21:06.208723;0.396084361;-0.372711051;4.431292095;-1.851514223;-2.356036663;-0.690079695;0.723733387;2.985938878
17:21:06.219539;0.398122667;-0.259873107;4.425578117;-1.810087751;-2.313951969;-0.716725887;0.697355005;2.942028012
17:21:06.229907;0.397934163;-0.211415744;4.420549343;-1.767707352;-2.271549463;-0.740938564;0.671572814;2.898117146
17:21:06.240741;0.400160489;-0.127547562;4.416443104;-1.724504012;-2.22936368;-0.764880375;0.644172347;2.85420628
17:21:06.251317;0.40237892;-0.060476694;4.413319887;-1.680497206;-2.186592579;-0.786733088;0.617293325;2.810295415
17:21:06.261277;0.40237892;-0.048381355;4.411270043;-1.637929431;-2.143176794;-0.808550159;0.58842726;2.766384549
17:21:06.271879;0.4036524;-0.014109966;4.410189166;-1.593335695;-2.098158836;-0.829713002;0.558190232;2.722473683
17:21:06.282552;0.405876033;0.030554614;4.41021121;-1.546440587;-2.053162336;-0.849948019;0.526866553;2.678562817
17:21:06.293451;0.408102325;0.068570066;4.411317216;-1.500828544;-2.00921607;-0.868897222;0.494992542;2.634651951
17:21:06.304174;0.41236059;0.135786231;4.413559397;-1.452153957;-1.966747165;-0.886781042;0.46218977;2.590741085
17:21:06.313334;0.415611897;0.173212894;4.416712237;-1.404548313;-1.927769899;-0.903528601;0.428527791;2.546830219
17:21:06.324305;0.419875028;0.217850586;4.421045043;-1.352693316;-1.89075768;-0.918616651;0.395149907;2.502919354
17:21:06.334110;0.420894398;0.193964082;4.426188252;-1.301733113;-1.8560462;-0.933727485;0.357984614;2.459008488
17:21:06.344221;0.427399147;0.278336292;4.431944312;-1.249195058;-1.823440552;-0.947532336;0.319659932;2.415097622
17:21:06.355750;0.428486112;0.24296168;4.438436664;-1.195189537;-1.790230632;-0.959849892;0.280514144;2.371186756
17:21:06.366095;0.425040451;0.128026589;4.445525586;-1.141960099;-1.757482767;-0.971608448;0.23659464;2.32727589
17:21:06.376047;0.423030784;0.062494756;4.452857409;-1.089839176;-1.722789526;-0.981722278;0.190319125;2.283365024
17:21:06.386570;0.427089795;0.127006678;4.460144153;-1.035574568;-1.691224337;-0.989833733;0.142229326;2.239454158
17:21:06.396628;0.435388702;0.265271662;4.465972233;-0.984485129;-1.666769981;-0.99572327;0.092385987;2.195543293
17:21:06.406696;0.446155208;0.424956145;4.469956947;-0.935275956;-1.649626851;-1;-1.22E-16;2.151632427
17:21:06.417285;0.458421093;0.564148595;4.471677809;-0.884631266;-1.642971039;1;0;0
17:21:06.428203;0.459922545;0.480424378;4.472023342;-0.838147307;-1.647449613;1;0;0
17:21:06.438179;0.454849654;0.288762893;4.471865632;-0.790832578;-1.659858227;1;0;0
17:21:06.448907;0.442717895;-0.01002571;4.472152908;-0.745527311;-1.674174786;1;0;0
17:21:06.459624;0.430285612;-0.236161677;4.472835271;-0.696098551;-1.68349278;1;0;0
17:21:06.469829;0.416603625;-0.445991238;4.473910328;-0.647403098;-1.675683141;1;0;0
17:21:06.480694;0.402093344;-0.644837378;4.475420582;-0.600808768;-1.648322821;1;0;0
17:21:06.490442;0.385256052;-0.848955767;4.477783416;-0.553186155;-1.611780047;1;0;0
17:21:06.501222;0.370702012;-0.952282614;4.480574713;-0.502654803;-1.576024055;1;0;0
17:21:06.510625;0.360219743;-0.969235808;4.482712047;-0.455215909;-1.54938221;1;0;0
17:21:06.521871;0.349724034;-0.961581438;4.484429744;-0.402947431;-1.528025627;1;0;0
17:21:06.532584;0.342474632;-0.905357447;4.484740008;-0.354857539;-1.511657596;1;0;0
17:21:06.542921;0.321733832;-1.135182731;4.486600006;-0.307710811;-1.493877172;1;0;0
17:21:06.553503;0.310396057;-1.129721907;4.488179693;-0.260205949;-1.469568253;1;0;0
17:21:06.564827;0.301258555;-1.071020055;4.489020008;-0.210314929;-1.43975544;1;0;0
17:21:06.574363;0.29708859;-0.93610015;4.488070162;-0.16404736;-1.401973009;1;0;0
17:21:06.586124;0.295002023;-0.787571032;4.48508454;-0.118639415;-1.360274315;1;0;0
17:21:06.595980;0.278587035;-0.947176627;4.483504215;-0.073793917;-1.316910982;1;0;0
17:21:06.606151;0.275570336;-0.81406022;4.480277597;-0.029004458;-1.275040269;1;0;0
17:21:06.616752;0.268342106;-0.794451382;4.476819849;0.012750599;-1.23445344;1;0;0
17:21:06.627407;0.260088834;-0.793212122;4.473135513;0.055922326;-1.193860531;1;0;0
17:21:06.637423;0.255948423;-0.716754745;4.468724734;0.096561242;-1.149066567;1;0;0
17:21:06.648279;0.247611351;-0.729370406;4.464134427;0.139722447;-1.105374336;1;0;0
17:21:06.658543;0.244547074;-0.643035128;4.458726905;0.180239456;-1.063662767;1;0;0
17:21:06.668866;0.241398052;-0.575838407;4.452520909;0.219730131;-1.024002552;1;0;0
17:21:06.678833;0.231996091;-0.63725904;4.44658969;0.261181213;-0.986735821;1;0;0
17:21:06.689665;0.226765482;-0.613292829;4.44056732;0.300079565;-0.951070547;1;0;0
17:21:06.701173;0.222555488;-0.568644153;4.433505948;0.340910717;-0.916209996;1;0;0
17:21:06.711165;0.215239924;-0.591510993;4.426473541;0.381330541;-0.882004976;1;0;0
17:21:06.721075;0.207920321;-0.609729789;4.41934128;0.421626793;-0.849082708;1;0;0
17:21:06.733467;0.20162154;-0.606847698;4.411948913;0.460955641;-0.818040311;1;0;0
17:21:06.742194;0.196343848;-0.590254207;4.404383696;0.49780058;-0.786781609;1;0;0
17:21:06.752425;0.188975571;-0.618053768;4.39663996;0.534520411;-0.756397665;1;0;0
17:21:06.763131;0.181608475;-0.63463279;4.388303887;0.572351513;-0.727430999;1;0;0
17:21:06.774067;0.174237814;-0.642762933;4.379210094;0.611107786;-0.698403239;1;0;0
17:21:06.784701;0.166831372;-0.651014025;4.369671887;0.648937038;-0.667576313;1;0;0
17:21:06.794157;0.159421558;-0.667628597;4.360317841;0.683644291;-0.634462416;1;0;0
17:21:06.804999;0.152009185;-0.670953623;4.349741211;0.720246476;-0.59933579;1;0;0
17:21:06.815493;0.14353581;-0.704358723;4.339504796;0.753942881;-0.559871793;1;0;0
17:21:06.826430;0.138171867;-0.665120209;4.327956404;0.788140657;-0.517070293;1;0;0
17:21:06.836227;0.141248722;-0.471007796;4.314967653;0.818685122;-0.468375802;1;0;0
17:21:06.846178;0.128537543;-0.62350481;4.302104895;0.850223222;-0.415929705;1;0;0
17:21:06.856153;0.122183236;-0.624915963;4.289021461;0.880428303;-0.354130715;1;0;0
17:21:06.867014;0.125260149;-0.443193625;4.273123181;0.910962955;-0.286916256;1;0;0
17:21:06.878017;0.1104044;-0.641211928;4.258675821;0.940731932;-0.21599488;1;0;0
17:21:06.888744;0.1050431;-0.612093892;4.243104556;0.971144957;-0.143372506;1;0;0
17:21:06.898782;0.099686325;-0.590608182;4.227443511;1.000440123;-0.084164478;1;0;0
17:21:06.909662;0.083661537;-0.790621855;4.213528762;1.029044083;-0.030941794;1;0;0
17:21:06.920465;0.085705385;-0.595034468;4.197400612;1.058803611;0.014985684;1;0;0
17:21:06.930410;0.078269987;-0.61552011;4.181839442;1.08790694;0.051844995;1;0;0
17:21:06.941814;0.051587031;-0.985414396;4.168315429;1.119577667;0.069294304;1;0;0
17:21:06.951837;0.04602083;-0.893118664;4.155149695;1.150625737;0.074170239;1;0;0
17:21:06.963202;0.03431392;-0.937147372;4.142934027;1.182040971;0.063437402;1;0;0
17:21:06.973127;0.038411174;-0.673305955;4.130082536;1.213549795;0.086994886;1;0;0
17:21:06.984781;0.016920587;-0.932452067;4.118913017;1.247395966;0.078019857;1;0;0
17:21:06.994977;0.018968819;-0.708529916;4.107893364;1.28139223;0.102342084;1;0;0
17:21:07.006182;0.003915336;-0.865706423;4.099170715;1.314004763;0.104159705;1;0;0
17:21:07.016157;-0.00148449;-0.79875088;4.091269252;1.347753274;0.14682439;1;0;0
17:21:07.026063;0.000340492;-0.60285156;4.084114667;1.381871195;0.2093402;1;0;0
17:21:07.035924;0.002420281;-0.440988175;4.07786037;1.416725049;0.297874391;1;0;0
17:21:07.046511;0.002420281;-0.35279054;4.072532586;1.454457358;0.431756437;1;0;0
17:21:07.056536;0.004224739;-0.246397006;4.068743857;1.491662085;0.525911152;1;0;0
17:21:07.067441;0.004224739;-0.197117605;4.066267783;1.533592785;0.672875583;1;0;0
17:21:07.077797;0.006253136;-0.119773009;4.065594461;1.576415136;0.807023585;1;0;0
17:21:07.089050;0.005020461;-0.119343787;4.066703744;1.620134205;0.952140749;1;0;0
17:21:07.098807;0.001888916;-0.157555879;4.069374418;1.663844389;1.041519523;1;0;0
17:21:07.109491;0.004773634;-0.071413279;4.073899839;1.71136751;1.121893167;1;0;0
17:21:07.120208;0.00576084;-0.038783273;4.080169858;1.761510285;1.176174164;1;0;0
17:21:07.129586;0.00448269;-0.056417719;4.087232782;1.809685778;1.206847906;1;0;0
17:21:07.140845;0.004446564;-0.045819357;4.095596379;1.861192527;1.231822371;1;0;0
17:21:07.151585;0.005492099;-0.017219964;4.104799115;1.914509007;1.262311459;1;0;0
17:21:07.161455;0.005492099;-0.013775971;4.113893683;1.966977264;1.324501157;1;0;0
17:21:07.171670;0.004451523;-0.031572696;4.122047066;2.016831097;1.366337895;1;0;0
17:21:07.182498;0.002371659;-0.066333653;4.128977881;2.065542156;1.408915162;1;0;0
17:21:07.192524;0.009316057;0.084415759;4.135280468;2.113589818;1.433467269;1;0;0
17:21:07.203217;0.006197712;0.010014213;4.139457923;2.162630792;1.462049007;1;0;0
17:21:07.213831;0.006992325;0.023012317;4.141072436;2.208110428;1.495389938;1;0;0
17:21:07.224659;0.007983792;0.03690941;4.139914917;2.251336906;1.548570871;1;0;0
17:21:07.234965;0.010101892;0.071264114;4.136207688;2.289632856;1.609320402;1;0;0
17:21:07.244888;0.006769118;-0.005158568;4.128445358;2.326178282;1.644031286;1;0;0
17:21:07.256338;0.003656696;-0.062775324;4.116917908;2.358411076;1.615677238;1;0;0
17:21:07.266449;0.007723188;0.029259385;4.103557895;2.387112749;1.526441813;1;0;0
17:21:07.275731;0.00231973;-0.083723935;4.086619196;2.411485574;1.355299592;1;0;0
17:21:07.285841;0.004341197;-0.027043857;4.067462207;2.43360547;1.117349505;1;0;0
17:21:07.296801;0.004169459;-0.025003162;4.04573792;2.453252382;0.833434224;1;0;0
17:21:07.307424;0.004128485;-0.020757544;4.020223754;2.471513944;0.6515643;1;0;0
17:21:07.318118;0.004128485;-0.016606035;3.993842289;2.486634667;0.51137495;1;0;0
17:21:07.328551;0.00282797;-0.037340253;3.96418287;2.500000487;0.398891777;1;0;0
17:21:07.340231;0.001797547;-0.048187376;3.931420357;2.511660527;0.335461974;1;0;0
17:21:07.349504;0.003672768;-0.001428913;3.901197631;2.521006277;0.286931068;1;0;0
17:21:07.360237;0.002635105;-0.021624333;3.869739702;2.528919811;0.253107578;1;0;0
17:21:07.370182;0.000577855;-0.056115281;3.835634272;2.535653657;0.18929486;1;0;0
17:21:07.381445;0.001333258;-0.030520923;3.801462461;2.541625306;0.165948868;1;0;0
17:21:07.392099;0.003477907;0.015595547;3.766749037;2.547477581;0.144673482;1;0;0
17:21:07.402688;0.002444254;-0.0070369;3.732016432;2.552467226;0.14102824;1;0;0
17:21:07.413402;0.001417494;-0.025144385;3.697282809;2.556822198;0.127518013;1;0;0
17:21:07.423340;0.002433494;-0.000161067;3.664029082;2.561049164;0.127683803;1;0;0
17:21:07.432841;0.004474858;0.0404136;3.631798218;2.565553529;0.13494426;1;0;0
17:21:07.443536;0.001134043;-0.033587275;3.598900907;2.569301992;0.120825738;1;0;0
17:21:07.454226;0.001129615;-0.026952901;3.56474567;2.573326864;0.106666237;1;0;0
17:21:07.465919;0.002149517;-0.00239455;3.531388465;2.577727179;0.090454891;1;0;0
17:21:07.474908;0.002257872;0.000227534;3.500203287;2.582092123;0.082301311;1;0;0
17:21:07.485645;0.001234395;-0.019106808;3.467775573;2.5866364;0.064323016;1;0;0
17:21:07.495520;0.001234395;-0.015285446;3.435971066;2.591432686;0.051432654;1;0;0
17:21:07.506276;0.002254868;0.007991375;3.406490671;2.596485152;0.051115192;1;0;0
17:21:07.516151;0.00122978;-0.01387991;3.377270332;2.601565824;0.05084312;1;0;0
17:21:07.526912;-6.00E-05;-0.035642826;3.34721082;2.606850069;0.044733979;1;0;0
17:21:07.537634;-6.23E-05;-0.028556739;3.317387084;2.612578902;0.034951791;1;0;0
17:21:07.547510;-0.001083989;-0.042179618;3.288289516;2.618388551;0.035579853;1;0;0
17:21:07.559250;-0.001083989;-0.033743695;3.261172509;2.624318954;0.028112546;1;0;0
17:21:07.568458;-0.002105158;-0.045906011;3.232622169;2.630833477;0.009573218;1;0;0
17:21:07.579626;-0.003125775;-0.055803052;3.204837026;2.637485702;0.003055556;1;0;0
17:21:07.590526;-0.003125775;-0.044642442;3.177671318;2.64462723;0.000255863;1;0;0
17:21:07.600537;-0.004145835;-0.055266082;3.151750134;2.651726893;-0.0040921;1;0;0
17:21:07.610459;-0.001087245;0.016276795;3.127969093;2.659698092;0.002272008;1;0;0
17:21:07.621527;-0.001087245;0.013021436;3.104302528;2.668073726;0.017825589;1;0;0
17:21:07.632152;-6.82E-05;0.029376657;3.08031615;2.677328426;0.034599654;1;0;0
17:21:07.641986;-0.001087701;0.004261217;3.056837907;2.686369657;0.041964013;1;0;0
17:21:07.653514;-0.001087701;0.003408973;3.03367217;2.695576552;0.052190278;1;0;0
17:21:07.663335;-0.002106228;-0.017322072;3.011592434;2.704207274;0.06083877;1;0;0
17:21:07.674436;-0.003124051;-0.032853577;2.988335042;2.713097926;0.061643839;1;0;0
17:21:07.683750;-0.003401238;-0.03177546;2.966597915;2.721412506;0.052246261;1;0;0
17:21:07.693761;-0.003401238;-0.025420368;2.945082474;2.729666559;0.037585221;1;0;0
17:21:07.705658;-0.005437108;-0.057398204;2.921226251;2.738034748;0.025555313;1;0;0
17:21:07.714795;-0.005437108;-0.045918563;2.899457209;2.74561053;0.008139154;1;0;0
17:21:07.724922;-0.006575089;-0.059336439;2.87751558;2.752755661;0.000185481;1;0;0
17:21:07.735317;-0.007591602;-0.067475508;2.855185254;2.75955285;-0.004793627;1;0;0
17:21:07.745286;-0.008607543;-0.074147767;2.832844335;2.765865635;-0.007748322;1;0;0
17:21:07.755572;-0.009622911;-0.079306659;2.810102665;2.771788829;-0.016329017;1;0;0
17:21:07.765694;-0.010637704;-0.0831815;2.786861314;2.77732587;-0.024358546;1;0;0
17:21:07.776274;-0.011937308;-0.090722563;2.762259083;2.782551733;-0.032827232;1;0;0
17:21:07.787078;-0.012951893;-0.092695083;2.738965946;2.787003506;-0.040555734;1;0;0
17:21:07.796480;-0.013965896;-0.09422226;2.715422593;2.791022729;-0.040815804;1;0;0
17:21:07.807306;-0.015997098;-0.115723556;2.691532382;2.794353682;-0.038619161;1;0;0
17:21:07.817692;-0.015997098;-0.092578845;2.666373726;2.797709992;-0.03232374;1;0;0
17:21:07.827273;-0.015997098;-0.074063076;2.642530586;2.800732973;-0.022854671;1;0;0
17:21:07.838324;-0.018027958;-0.097924551;2.617364456;2.803187578;-0.013315912;1;0;0
17:21:07.849844;-0.018027958;-0.078339641;2.590217258;2.805700268;-0.007078737;1;0;0
17:21:07.860525;-0.019046225;-0.081988107;2.564973765;2.807632298;0.00075762;1;0;0
17:21:07.870647;-0.018757061;-0.060267388;2.539196878;2.809582371;0.010069571;1;0;0
17:21:07.883368;-0.018757061;-0.04821391;2.511068129;2.811581586;0.020439809;1;0;0
17:21:07.893897;-0.018757061;-0.038571128;2.487422142;2.813159516;0.029748332;1;0;0
17:21:07.903406;-0.018757061;-0.030856903;2.462672815;2.814713181;0.039760653;1;0;0
17:21:07.914866;-0.018757061;-0.024685522;2.437372432;2.816201389;0.051691011;1;0;0
17:21:07.925575;-0.020903443;-0.059695942;2.412142399;2.81702761;0.058311548;1;0;0
17:21:07.936388;-0.020903443;-0.047756753;2.387184364;2.817813642;0.062141117;1;0;0
17:21:07.947066;-0.020903443;-0.038205403;2.362479882;2.818559527;0.066348933;1;0;0
17:21:07.957696;-0.020903443;-0.030564322;2.338033951;2.819265039;0.070536263;1;0;0
17:21:07.968275;-0.020903443;-0.024451458;2.314576414;2.819910969;0.071452521;1;0;0
17:21:07.977683;-0.020903443;-0.019561166;2.291850642;2.820507567;0.069675602;1;0;0
17:21:07.988403;-0.020903443;-0.015648933;2.267872411;2.821106188;0.073859349;1;0;0
17:21:07.998587;-0.021631646;-0.026985543;2.245512372;2.821465249;0.074897185;1;0;0
17:21:08.009776;-0.021631646;-0.021588434;2.222339971;2.821827448;0.082535848;1;0;0
17:21:08.019880;-0.021631646;-0.017270748;2.198756035;2.822186166;0.087185912;1;0;0
17:21:08.030684;-0.02163923;-0.013966922;2.177001852;2.822507571;0.090975575;1;0;0
17:21:08.040589;-0.02163923;-0.011173537;2.154153934;2.822839363;0.089320116;1;0;0
17:21:08.052213;-0.02163923;-0.00893883;2.13111909;2.823170871;0.082939923;1;0;0
17:21:08.062459;-0.020341218;0.016526881;2.108529144;2.823822261;0.085190825;1;0;0
17:21:08.074749;-0.020341218;0.013221505;2.086949318;2.824420041;0.091745928;1;0;0
17:21:08.084518;-0.020455503;0.008426476;2.065436344;2.824971863;0.103856169;1;0;0
17:21:08.093826;-0.019444908;0.026776717;2.045445008;2.825715731;0.11162743;1;0;0
17:21:08.105570;-0.019444908;0.021421374;2.023871686;2.826497582;0.121903241;1;0;0
17:21:08.115581;-0.018149135;0.041143297;2.003199539;2.827562041;0.12793006;1;0;0
17:21:08.126296;-0.018149135;0.032914637;1.982882764;2.828578371;0.125017628;1;0;0
17:21:08.137067;-0.018149135;0.02633171;1.962706438;2.829571214;0.123971194;1;0;0
17:21:08.149469;-0.017132201;0.039920963;1.942872714;2.830801179;0.120836183;1;0;0
17:21:08.158565;-0.017132201;0.031936771;1.923078061;2.832011829;0.115812778;1;0;0
17:21:08.169147;-0.017132201;0.025549416;1.904084875;2.833169958;0.112058066;1;0;0
17:21:08.184703;-0.017132201;0.020439533;1.886062039;2.834275933;0.104445837;1;0;0
17:21:08.191442;-0.017132201;0.016351627;1.865233443;2.835574241;0.09568309;1;0;0
17:21:08.201768;-0.014815014;0.059079755;1.848173633;2.837220732;0.089372434;1;0;0
17:21:08.211825;-0.013805146;0.066203206;1.830507096;2.83916916;0.086527877;1;0;0
17:21:08.223205;-0.013805146;0.052962565;1.812819714;2.841083434;0.084348001;1;0;0
17:21:08.233911;-0.011778483;0.080071819;1.795782615;2.843444339;0.086138122;1;0;0
17:21:08.244918;-0.011778483;0.064057455;1.778744375;2.845737322;0.088758409;1;0;0
17:21:08.254177;-0.010762499;0.071377068;1.763176245;2.84804463;0.098229475;1;0;0
17:21:08.264759;-0.00975149;0.077111878;1.747901324;2.850509236;0.101472512;1;0;0
17:21:08.275210;-0.00975149;0.061689502;1.732274436;2.852948345;0.100830622;1;0;0
17:21:08.286106;-0.009470859;0.054555443;1.716189643;2.855460231;0.090733059;1;0;0
17:21:08.296728;-0.007444484;0.082480089;1.701179337;2.858281085;0.082008682;1;0;0
17:21:08.306552;-0.007444484;0.065984071;1.686680586;2.860891019;0.075244077;1;0;0
17:21:08.316711;-0.007444484;0.052787257;1.671595471;2.863496627;0.066755101;1;0;0
17:21:08.327873;-0.007444484;0.042229806;1.656875247;2.865938559;0.056978591;1;0;0
17:21:08.337511;-0.006428987;0.053837462;1.642698549;2.868470595;0.050538108;1;0;0
17:21:08.348120;-0.006428987;0.04306997;1.628016457;2.870974704;0.044003859;1;0;0
17:21:08.359752;-0.006428987;0.034455976;1.611950475;2.873583794;0.029961426;1;0;0
17:21:08.370480;-0.005413735;0.046609229;1.597376309;2.876118401;0.016509809;1;0;0
17:21:08.379773;-0.004402538;0.057265288;1.583784321;2.87862812;0.005296668;1;0;0
17:21:08.390877;-0.004402538;0.045812231;1.569802804;2.881059435;-0.000341675;1;0;0
17:21:08.402610;-0.004124359;0.041808668;1.55538565;2.883493977;-0.004731598;1;0;0
17:21:08.411917;-0.002098541;0.070728546;1.541353266;2.886288788;0.00050261;1;0;0
17:21:08.422825;-0.002098541;0.056582837;1.528081503;2.888738746;0.005284238;1;0;0
17:21:08.433546;-0.001083788;0.064156115;1.514373101;2.891374307;0.011289229;1;0;0
17:21:08.443280;-0.001083788;0.051324892;1.501473741;2.893663723;0.008935535;1;0;0
17:21:08.453809;-6.93E-05;0.061093396;1.488701021;2.896033368;0.009998228;1;0;0
17:21:08.463501;0.000942088;0.068922624;1.476159174;2.898448683;0.009835096;1;0;0
17:21:08.474287;0.002968268;0.093500986;1.463447243;2.901262722;0.009289889;1;0;0
17:21:08.484682;0.003243047;0.080225214;1.451220969;2.903801066;0.01003785;1;0;0
17:21:08.494702;0.005268579;0.101472899;1.43851507;2.906790721;0.014983383;1;0;0
17:21:08.505626;0.005268579;0.081178319;1.425923771;2.90946137;0.019473914;1;0;0
17:21:08.515594;0.006280674;0.085043942;1.414161717;2.911999174;0.017872533;1;0;0
17:21:08.526322;0.006280674;0.068035154;1.401297286;2.914508892;0.015841011;1;0;0
17:21:08.537042;0.007293322;0.074423915;1.389519138;2.916864359;0.010820634;1;0;0
17:21:08.547826;0.007564699;0.064648427;1.377143741;2.919184025;0.002349045;1;0;0
17:21:08.558902;0.008576944;0.070296933;1.364619471;2.921598527;-0.009310286;1;0;0
17:21:08.568832;0.009589737;0.074888153;1.352300537;2.9240335;-0.01694716;1;0;0
17:21:08.580205;0.009858663;0.064909326;1.340074005;2.926291504;-0.025367782;1;0;0
17:21:08.590794;0.010871047;0.071114778;1.328253944;2.928550468;-0.027204698;1;0;0
17:21:08.600712;0.011884779;0.076962858;1.317099862;2.930757394;-0.027206995;1;0;0
17:21:08.611281;0.012897705;0.080611034;1.305513201;2.933122552;-0.021987364;1;0;0
17:21:08.622424;0.014177652;0.08822133;1.293986144;2.935615286;-0.020063523;1;0;0
17:21:08.632377;0.014177652;0.070577064;1.283108682;2.937740948;-0.021799415;1;0;0
17:21:08.642301;0.015190164;0.075723073;1.271940843;2.94000427;-0.021783138;1;0;0
17:21:08.653446;0.016203373;0.07985804;1.260931767;2.942306406;-0.024698289;1;0;0
17:21:08.664210;0.016203373;0.063886432;1.249755227;2.944417711;-0.023843126;1;0;0
17:21:08.674551;0.017216421;0.070010177;1.23860893;2.946608513;-0.027125834;1;0;0
17:21:08.684207;0.018493394;0.081357964;1.228348124;2.948774846;-0.025144372;1;0;0
17:21:08.695005;0.020651268;0.107837503;1.218468093;2.951245291;-0.023097781;1;0;0
17:21:08.705670;0.021664428;0.106035383;1.208542126;2.953760132;-0.018399687;1;0;0
17:21:08.715306;0.022677847;0.10489767;1.19886582;2.956240343;-0.013661139;1;0;0
17:21:08.725625;0.023691537;0.103687191;1.189138852;2.958758387;-0.010785343;1;0;0
17:21:08.735466;0.023952161;0.0879189;1.179108177;2.961148904;-0.011378475;1;0;0
17:21:08.746148;0.025978568;0.109547151;1.169565902;2.963744299;-0.009000805;1;0;0
17:21:08.757305;0.025978568;0.087637721;1.159719078;2.966118403;-0.013563473;1;0;0
17:21:08.768155;0.028004042;0.106067812;1.149500764;2.968907995;-0.017586529;1;0;0
17:21:08.778199;0.028004042;0.08485425;1.140200384;2.971140951;-0.028854692;1;0;0
17:21:08.788274;0.029016365;0.087001651;1.130519979;2.97348429;-0.035508048;1;0;0
17:21:08.799000;0.030028409;0.088189652;1.120653846;2.97587486;-0.041097406;1;0;0
17:21:08.809569;0.031042195;0.090074169;1.111324933;2.978136581;-0.042340547;1;0;0
17:21:08.820833;0.032053958;0.090713699;1.101661031;2.980475494;-0.040520594;1;0;0
17:21:08.831238;0.032053958;0.072570959;1.092224299;2.982460915;-0.047006328;1;0;0
17:21:08.841647;0.032312136;0.063026087;1.082732879;2.984269468;-0.051568646;1;0;0
17:21:08.852480;0.033325484;0.069454406;1.073119813;2.986134319;-0.061760016;1;0;0
17:21:08.863239;0.034336964;0.074456054;1.063555999;2.988010117;-0.065109044;1;0;0
17:21:08.873845;0.034336964;0.059564843;1.053715631;2.989660546;-0.073676512;1;0;0
17:21:08.883737;0.036362029;0.087777872;1.044904066;2.991440349;-0.071928412;1;0;0
17:21:08.894639;0.036362029;0.070222297;1.03553425;2.993055479;-0.070985235;1;0;0
17:21:08.905297;0.037376417;0.075266434;1.026207321;2.994684998;-0.067779765;1;0;0
17:21:08.915465;0.039656039;0.102032237;1.017038351;2.996654256;-0.063697122;1;0;0
17:21:08.925917;0.039656039;0.08162579;1.008155469;2.998253645;-0.05930895;1;0;0
17:21:08.937047;0.041681116;0.103657206;0.999411164;3.000108677;-0.050138697;1;0;0
17:21:08.946957;0.042696084;0.102999722;0.991087935;3.001849855;-0.050181717;1;0;0
17:21:08.957170;0.042947447;0.087367744;0.982641673;3.00339016;-0.047005787;1;0;0
17:21:08.967872;0.043961959;0.08904391;0.973866214;3.004980037;-0.050698772;1;0;0
17:21:08.978103;0.045987308;0.108201971;0.965093224;3.006830483;-0.049506579;1;0;0
17:21:08.989028;0.045987308;0.086561577;0.956287564;3.008338851;-0.053444102;1;0;0
17:21:09.000049;0.047002834;0.089021613;0.947923082;3.009754717;-0.057262294;1;0;0
17:21:09.009921;0.047002834;0.071217291;0.938986172;3.010966094;-0.063523494;1;0;0
17:21:09.020020;0.047250786;0.061899477;0.93053404;3.01192506;-0.071430497;1;0;0
17:21:09.030538;0.048265845;0.069561761;0.922131373;3.012905552;-0.077713817;1;0;0
17:21:09.040397;0.047255515;0.036060671;0.913211714;3.013452143;-0.090377919;1;0;0
17:21:09.051358;0.048271076;0.047594868;0.903986417;3.014071412;-0.09687645;1;0;0
17:21:09.061784;0.047260456;0.018042581;0.895074065;3.014234833;-0.109064355;1;0;0
17:21:09.071478;0.048276516;0.034607934;0.886345895;3.014478873;-0.114832565;1;0;0
17:21:09.082907;0.048521055;0.032164512;0.876865872;3.014627319;-0.122283459;1;0;0
17:21:09.093253;0.047510146;0.007061183;0.86715998;3.014364472;-0.123684086;1;0;0
17:21:09.103355;0.04954181;0.045987699;0.858557012;3.014453144;-0.119812615;1;0;0
