Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
14:29:27.740512;-0.038003556;0;0.00731785;-2.148838939;
14:29:27.751199;-0.037032479;0.070190409;0.007584842;-2.148602295;
14:29:27.761574;-0.037032479;0;0.007802657;-2.148387201;
14:29:27.771967;-0.037032479;0;0.007991174;-2.148174274;
14:29:27.782361;-0.037032479;0;0.007991174;-2.148174274;
14:29:27.792447;-0.037032479;0;0.008118597;-2.148005327;
14:29:27.803190;-0.037032479;0;0.008220372;-2.147841953;
14:29:27.813317;-0.037032479;0;0.008292359;-2.147692638;
14:29:27.823460;-0.037032479;0;0.008337102;-2.147560214;
14:29:27.835219;-0.037032479;0;0.008337102;-2.147560214;
14:29:27.845766;-0.037032479;0;0.008362265;-2.147419693;
14:29:27.856105;-0.036718989;0.023149676;0.00846495;-2.147254379;
14:29:27.866564;-0.035747676;0.072600785;0.008847791;-2.146947072;
14:29:27.878479;-0.035747676;0.072600785;0.008847791;-2.146947072;
14:29:27.888905;-0.035747676;0;0.009162798;-2.146671109;
14:29:27.899272;-0.035747676;0;0.009450835;-2.146390352;
14:29:27.909602;-0.035747676;0;0.009664363;-2.146153517;
14:29:27.919800;-0.035747676;0;0.009664363;-2.146153517;
14:29:27.930286;-0.034716344;0.079618371;0.010144441;-2.145785098;
14:29:27.941114;-0.034716344;0;0.010573751;-2.145427744;
14:29:27.951213;-0.034716344;0;0.010916703;-2.145113821;
14:29:27.961591;-0.033745642;0.070793645;0.011523164;-2.144656628;
14:29:27.973434;-0.033745642;0.070793645;0.011523164;-2.144656628;
14:29:27.983705;-0.033745642;0;0.012007712;-2.144261422;
14:29:27.994912;-0.032775553;0.067878052;0.012778591;-2.143698705;
14:29:28.005524;-0.032775553;0;0.013374245;-2.143229465;
14:29:28.015952;-0.032775553;0;0.013905964;-2.142772759;
14:29:28.028763;-0.032775553;0;0.013905964;-2.142772759;
14:29:28.038876;-0.032775553;0;0.014340301;-2.142358933;
14:29:28.049227;-0.032775553;0;0.014700769;-2.141969985;
14:29:28.059311;-0.031744168;0.077563832;0.015288425;-2.141476653;
14:29:28.071494;-0.031744168;0;0.015826135;-2.140977592;
14:29:28.081608;-0.031744168;0;0.015826135;-2.140977592;
14:29:28.091806;-0.031427537;0.021362554;0.016366964;-2.140468453;
14:29:28.101995;-0.031427537;0;0.016778647;-2.140029256;
14:29:28.113999;-0.030457221;0.070571085;0.017410153;-2.139478327;
14:29:28.124071;-0.030457221;0.070571085;0.017410153;-2.139478327;
14:29:28.134212;-0.030457221;0;0.017945099;-2.138959082;
14:29:28.144582;-0.030457221;0;0.018359077;-2.138503092;
14:29:28.156093;-0.030457221;0;0.01869254;-2.138075532;
14:29:28.166428;-0.030457221;0;0.01869254;-2.138075532;
