Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
17:13:25.084009;0.270998272;0.631634645;7.097343046;-0.845026702;
17:13:25.094635;0.275264812;0.245882031;6.954749955;-0.794398109;
17:13:25.107003;0.275264812;0.245882031;6.954749955;-0.794398109;
17:13:25.117903;0.280507277;0.313227399;6.803478652;-0.754887969;
17:13:25.131719;0.283210006;0.167904666;6.647123368;-0.724799587;
17:13:25.141856;0.283210006;0.167904666;6.647123368;-0.724799587;
17:13:25.152705;0.285202077;0.10712591;6.454483276;-0.699289002;
17:13:25.162834;0.28455123;-0.036350666;6.261523627;-0.681919531;
17:13:25.173078;0.28455123;-0.036350666;6.261523627;-0.681919531;
17:13:25.183186;0.284289987;-0.014824574;6.065589343;-0.671263232;
17:13:25.195073;0.280683499;-0.233909939;5.894596398;-0.664553047;
17:13:25.205533;0.280683499;-0.233909939;5.894596398;-0.664553047;
17:13:25.215718;0.277083738;-0.208122104;5.704515958;-0.659278395;
17:13:25.227654;0.277083738;-0.208122104;5.704515958;-0.659278395;
17:13:25.238109;0.267951572;-0.516425283;5.519869755;-0.652354858;
17:13:25.249738;0.254852589;-0.744555891;5.350522792;-0.641401149;
17:13:25.261378;0.254852589;-0.744555891;5.350522792;-0.641401149;
17:13:25.271488;0.248618416;-0.395505334;5.203345307;-0.631808319;
17:13:25.281814;0.237834422;-0.648520186;5.058388434;-0.618961169;
17:13:25.294251;0.237834422;-0.648520186;5.058388434;-0.618961169;
17:13:25.304310;0.229234608;-0.524330682;4.921491255;-0.605559236;
17:13:25.315639;0.225979419;-0.201984292;4.785372191;-0.595392538;
17:13:25.328753;0.225979419;-0.201984292;4.785372191;-0.595392538;
17:13:25.338866;0.217513436;-0.481479312;4.641083422;-0.584649268;
17:13:25.349090;0.208681319;-0.447858979;4.481721132;-0.574354368;
17:13:25.359181;0.208681319;-0.447858979;4.481721132;-0.574354368;
17:13:25.369513;0.201284414;-0.441149142;4.346577074;-0.567900507;
17:13:25.379784;0.201284414;-0.441149142;4.346577074;-0.567900507;
17:13:25.389956;0.190805315;-0.677794234;4.228180362;-0.560804756;
17:13:25.400309;0.195237593;0.287243144;4.099797408;-0.560741434;
17:13:25.414231;0.195237593;0.287243144;4.099797408;-0.560741434;
17:13:25.424361;0.205795723;0.632207708;3.947153224;-0.569876122;
17:13:25.434473;0.200009366;-0.347136963;3.807735374;-0.574959926;
17:13:25.444697;0.200009366;-0.347136963;3.807735374;-0.574959926;
17:13:25.454838;0.194861468;-0.321273368;3.685383763;-0.57610929;
17:13:25.465738;0.165627166;-1.822310423;3.602364712;-0.559159672;
17:13:25.479474;0.165627166;-1.822310423;3.602364712;-0.559159672;
17:13:25.494164;0.148881086;-0.981669228;3.534007333;-0.532462632;
17:13:25.504234;0.145654546;-0.195841712;3.468292671;-0.507632691;
17:13:25.515697;0.136153909;-0.584544329;3.412475866;-0.479618528;
17:13:25.526709;0.136153909;-0.584544329;3.412475866;-0.479618528;
17:13:25.536874;0.119354484;-1.025295858;3.374127359;-0.443184826;
17:13:25.547349;0.110860575;-0.525520123;3.34171993;-0.405106215;
17:13:25.559351;0.110860575;-0.525520123;3.34171993;-0.405106215;
17:13:25.569947;0.087856997;-1.389890807;3.333737397;-0.353842519;
17:13:25.580619;0.061578472;-1.689963676;3.352514725;-0.292454183;
17:13:25.591203;0.061578472;-1.689963676;3.352514725;-0.292454183;
17:13:25.601527;0.048958325;-0.78875405;3.378116759;-0.225791108;
17:13:25.612314;0.019759363;-1.791989617;3.43365563;-0.142502894;
17:13:25.622930;0.019759363;-1.791989617;3.43365563;-0.142502894;
17:13:25.633109;0.004053848;-1.011960643;3.493506941;-0.058802071;
17:13:25.643303;-0.028470058;-2.003968253;3.586153542;0.045002723;
17:13:25.657379;-0.028470058;-2.003968253;3.586153542;0.045002723;
17:13:25.667486;-0.061890442;-1.855833405;3.715090285;0.17526525;
17:13:25.677617;-0.060700829;0.066806839;3.809645534;0.289578857;
17:13:25.691120;-0.060700829;0.066806839;3.809645534;0.289578857;
17:13:25.701753;-0.110890283;-3.105695552;3.93737214;0.416085377;
17:13:25.711990;-0.1409546;-1.747763453;4.077109664;0.554943878;
17:13:25.724908;-0.1409546;-1.747763453;4.077109664;0.554943878;
17:13:25.735040;-0.163892089;-1.387655252;4.202069232;0.685899155;
17:13:25.746863;-0.175316111;-0.698175679;4.306067957;0.807545875;
17:13:25.758307;-0.175316111;-0.698175679;4.306067957;0.807545875;
17:13:25.768387;-0.196293783;-1.220883469;4.406195746;0.932500609;
17:13:25.778925;-0.205868066;-0.551163571;4.488710842;1.051049986;
17:13:25.792279;-0.205868066;-0.551163571;4.488710842;1.051049986;
17:13:25.803623;-0.226026443;-1.225366489;4.558225999;1.160251299;
17:13:25.813898;-0.244907528;-1.125774844;4.617848358;1.267040672;
17:13:25.825398;-0.244907528;-1.125774844;4.617848358;1.267040672;
17:13:25.841024;-0.262995076;-1.121141095;4.662418286;1.364210932;
17:13:25.851063;-0.271521529;-0.538305194;4.690910814;1.452554499;
17:13:25.861344;-0.28426381;-0.719013947;4.705935712;1.543360307;
17:13:25.874908;-0.28426381;-0.719013947;4.705935712;1.543360307;
17:13:25.885564;-0.296960503;-0.793430633;4.703914445;1.617658741;
17:13:25.895930;-0.298049708;-0.06694367;4.687661811;1.685953289;
17:13:25.907433;-0.298049708;-0.06694367;4.687661811;1.685953289;
17:13:25.923029;-0.304510168;-0.393353293;4.657485162;1.747624479;
17:13:25.933266;-0.311027709;-0.412318606;4.616218171;1.800299272;
17:13:25.943629;-0.310109462;0.056096579;4.563747238;1.849210337;
17:13:25.956347;-0.310109462;0.056096579;4.563747238;1.849210337;
17:13:25.966443;-0.313323665;-0.191920697;4.500035337;1.893264211;
17:13:25.976635;-0.313026252;0.018325593;4.431066128;1.931261682;
17:13:25.988348;-0.313026252;0.018325593;4.431066128;1.931261682;
17:13:25.998896;-0.310761806;0.141828506;4.358233809;1.965017843;
17:13:26.009681;-0.301694387;0.548185521;4.281517625;1.998120542;
17:13:26.019760;-0.301694387;0.548185521;4.281517625;1.998120542;
17:13:26.030543;-0.289662928;0.665995986;4.198621458;2.033278453;
17:13:26.040623;-0.289662928;0.665995986;4.198621458;2.033278453;
17:13:26.050728;-0.266341236;1.449042973;4.131796508;2.06690878;
17:13:26.061754;-0.220956698;2.712414537;4.081752006;2.110610217;
17:13:26.072396;-0.220956698;2.712414537;4.081752006;2.110610217;
17:13:26.083013;-0.195037955;1.561186617;4.040952272;2.157645844;
17:13:26.093126;-0.192528837;0.158753031;3.997720236;2.199563377;
17:13:26.104286;-0.192528837;0.158753031;3.997720236;2.199563377;
17:13:26.114846;-0.112431024;4.989242226;3.998879337;2.264344204;
17:13:26.126128;-0.114171596;-0.103251426;3.989111877;2.32680342;
17:13:26.137265;-0.114171596;-0.103251426;3.989111877;2.32680342;
17:13:26.147473;-0.059188788;3.4410027;4.011475736;2.401919752;
17:13:26.158512;0.011729059;4.497813964;4.078261412;2.499107191;
17:13:26.169880;0.011729059;4.497813964;4.078261412;2.499107191;
17:13:26.180554;0.036381368;1.53520313;4.152602173;2.602385455;
17:13:26.191364;0.10576647;4.351265858;4.272303591;2.729436726;
17:13:26.206200;0.10576647;4.351265858;4.272303591;2.729436726;
17:13:26.216609;0.15350012;2.363453974;4.448073428;2.905456336;
17:13:26.226723;0.178417317;1.412619826;4.592640571;3.057527965;
17:13:26.238951;0.178417317;1.412619826;4.592640571;3.057527965;
17:13:26.249191;0.17715979;-0.078055917;4.693281748;-3.100500089;
17:13:26.259988;0.252262703;4.877328789;4.836029218;-2.95571461;
17:13:26.271391;0.252262703;4.877328789;4.836029218;-2.95571461;
17:13:26.281543;0.295948238;2.740067171;4.990848024;-2.799915636;
17:13:26.292750;0.295948238;2.740067171;4.990848024;-2.799915636;
17:13:26.302830;0.316511799;1.099496439;5.14711861;-2.626898698;
17:13:26.312937;0.315260829;-0.068516297;5.256798165;-2.477028787;
17:13:26.323635;0.315260829;-0.068516297;5.256798165;-2.477028787;
17:13:26.333893;0.392359826;4.757475818;5.383270895;-2.327525255;
17:13:26.344093;0.408739668;1.00931703;5.486716187;-2.187556806;
17:13:26.356406;0.408739668;1.00931703;5.486716187;-2.187556806;
17:13:26.367039;0.453231615;2.674148098;5.586478327;-2.04551081;
17:13:26.378071;0.46567021;0.775533781;5.65889414;-1.919086992;
17:13:26.390375;0.46567021;0.775533781;5.65889414;-1.919086992;
17:13:26.401938;0.482866133;0.947192628;5.718135369;-1.78614892;
17:13:26.412063;0.487642048;0.304839954;5.748222538;-1.681258763;
17:13:26.422937;0.487642048;0.304839954;5.748222538;-1.681258763;
17:13:26.433054;0.491529212;0.249211786;5.760048624;-1.585570158;
17:13:26.443390;0.482817185;-0.521798977;5.753514146;-1.492695338;
17:13:26.455663;0.482817185;-0.521798977;5.753514146;-1.492695338;
17:13:26.466059;0.46865216;-0.872835188;5.731491408;-1.410492383;
17:13:26.476198;0.460411592;-0.490774422;5.695147236;-1.332712988;
