Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;target_cos;target_sin
14:26:37.983697;-0.005298023;0;0.027331656;2.213190141;1;0
14:26:37.994327;-0.005624865;-0.016778852;0.019445438;2.209700752;1;0
14:26:38.005350;-0.005624865;-0.016778852;0.019445438;2.209700752;1;0
14:26:38.015477;-0.005624865;0;0.01462543;2.207520031;1;0
14:26:38.026377;-0.005624865;0;0.010023854;2.205395159;1;0
14:26:38.037236;-0.005624865;0;0.005782014;2.203390372;1;0
14:26:38.048488;-0.005624865;0;0.005782014;2.203390372;1;0
14:26:38.058713;-0.005624865;0;0.00211074;2.201610765;1;0
14:26:38.069275;-0.005624865;0;0.001;2.200057086;1;0
14:26:38.079571;-0.005624865;0;0.001;2.198636987;1;0
14:26:38.089690;-0.005624865;0;0.001;2.197386094;1;0
14:26:38.102338;-0.005624865;0;0.001;2.197386094;1;0
14:26:38.112401;-0.005624865;0;0.001;2.196303062;1;0
14:26:38.122491;-0.005624865;0;0.001;2.195267174;1;0
14:26:38.132860;-0.006656778;-0.075199881;0.001;2.186328137;1;0
14:26:38.145495;-0.006656778;0;0.001;2.177943096;1;0
14:26:38.155829;-0.006656778;0;0.001;2.177943096;1;0
14:26:38.165921;-0.006656778;0;0.001;2.169206048;1;0
14:26:38.176823;-0.006656778;0;0.001;2.169206048;1;0
14:26:38.190206;-0.006656778;0;0.001;2.162965455;1;0
14:26:38.200274;-0.006656778;0;0.001;2.157349718;1;0
14:26:38.211397;-0.006656778;0;0.001;2.152404227;1;0
14:26:38.222006;-0.006656778;0;0.001;2.148328684;1;0
14:26:38.232290;-0.006656778;0;0.001;2.144670048;1;0
14:26:38.246354;-0.006656778;0;0.001;2.141026709;1;0
14:26:38.256739;-0.006656778;0;0.001;2.141026709;1;0
14:26:38.267117;-0.007623154;-0.058124671;0.001;2.128912233;1;0
14:26:38.277419;-0.007623154;-0.058124671;0.001;2.128912233;1;0
14:26:38.287778;-0.007623154;0;0.001;2.119453899;1;0
14:26:38.297857;-0.007623154;0;0.001;2.110848787;1;0
14:26:38.307959;-0.007623154;0;0.001;2.103657171;1;0
14:26:38.320067;-0.007623154;0;0.001;2.103657171;1;0
14:26:38.330916;-0.007623154;0;0.001;2.097554125;1;0
14:26:38.341025;-0.007623154;0;0.001;2.091900811;1;0
14:26:38.351104;-0.006591242;0.071599619;0.005440169;2.094167848;1;0
14:26:38.361937;-0.006591242;0.071599619;0.005440169;2.094167848;1;0
14:26:38.372045;-0.006591242;0;0.009112829;2.096100301;1;0
14:26:38.382119;-0.006591242;0;0.012649955;2.098021581;1;0
14:26:38.392468;-0.007623154;-0.07570262;0.001904841;2.092746928;1;0
14:26:38.402571;-0.007623154;-0.07570262;0.001904841;2.092746928;1;0
14:26:38.412649;-0.007623154;0;0.001;2.088098911;1;0
14:26:38.422809;-0.007623154;0;0.001;2.083259768;1;0
14:26:38.433468;-0.007623154;0;0.001;2.079308331;1;0
