Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
14:13:25.569990;-0.005509954;0;0.005124509;2.748019347;
14:13:25.580542;-0.005509954;0;0.005124509;2.748019347;
14:13:25.590600;-0.005509954;0;0.005344313;2.748320626;
14:13:25.602497;-0.006536869;-0.061596343;0.004302123;2.747879723;
14:13:25.612606;-0.006536869;-0.061596343;0.004302123;2.747879723;
14:13:25.623118;-0.006536869;0;0.00347433;2.747525308;
14:13:25.633927;-0.006536869;0;0.002841177;2.747250987;
14:13:25.645050;-0.006536869;0;0.002841177;2.747250987;
14:13:25.655841;-0.006536869;0;0.002224587;2.746980385;
14:13:25.666534;-0.005509954;0.064004807;0.002679149;2.747247135;
14:13:25.677204;-0.006536869;-0.067026884;0.002044929;2.746966095;
14:13:25.690055;-0.006536869;-0.067026884;0.002044929;2.746966095;
14:13:25.700244;-0.006536869;0;0.00155674;2.746746365;
14:13:25.710340;-0.006536869;0;0.001092929;2.746534032;
14:13:25.721873;-0.006536869;0;0.001092929;2.746534032;
14:13:25.731970;-0.006536869;0;0.001;2.746318838;
